31	("'you",)
1	("'you'll",)
1	("'your",)
1	('0',)
9	('000',)
179	('1',)
6	('10',)
4	('100',)
8	('1000',)
1	('105',)
2	('10s',)
1	('10th',)
10	('11',)
1	('110',)
1	('1100',)
1	('115',)
2	('117',)
5	('12',)
3	('120',)
1	('125',)
1	('128',)
1	('12s',)
1	('12th',)
3	('13',)
1	('130',)
1	('135',)
1	('136',)
1	('13th',)
6	('14',)
2	('140',)
4	('1404',)
1	('145',)
8	('15',)
2	('150',)
2	('1500',)
1	('155',)
3	('16',)
1	('160',)
1	('1648',)
1	('165',)
4	('1661',)
1	('1683',)
1	('1685',)
3	('1688',)
1	('16a',)
2	('17',)
1	('170',)
1	('1706',)
1	('1726',)
1	('175',)
1	('1774',)
3	('1783',)
2	('1784',)
1	('1786',)
29	('1787',)
57	('1788',)
5	('18',)
1	('180',)
2	('1808',)
1	('181',)
1	('1846',)
1	('185',)
1	('1858',)
1	('186',)
3	('1869',)
1	('1870',)
1	('1878',)
2	('1883',)
1	('1884',)
3	('1887',)
1	('1888',)
2	('1890',)
5	('19',)
1	('190',)
2	('195',)
1	('1998',)
1	('19th',)
1	('1s',)
7	('1st',)
53	('2',)
6	('20',)
2	('200',)
2	('2001',)
1	('2002',)
1	('2009',)
1	('2011',)
4	('21',)
5	('22',)
1	('220',)
1	('221b',)
1	('226',)
3	('22nd',)
3	('23',)
2	('24',)
1	('249',)
6	('25',)
1	('250',)
1	('257',)
6	('26',)
1	('262',)
1	('26s',)
6	('27',)
1	('270',)
11	('28',)
3	('29',)
4	('2d',)
1	('2nd',)
2	('2s',)
53	('3',)
13	('30',)
4	('31',)
1	('32',)
1	('33',)
1	('34',)
3	('35',)
1	('36',)
1	('37',)
1	('38',)
1	('39',)
3	('3d',)
3	('3rd',)
32	('4',)
3	('40',)
1	('4000',)
1	('41',)
1	('42',)
1	('421',)
1	('43',)
1	('438',)
1	('44',)
2	('45',)
2	('4557',)
1	('46',)
1	('47',)
1	('4700',)
1	('48',)
1	('49',)
1	('4d',)
5	('4th',)
22	('5',)
5	('50',)
4	('501',)
1	('51',)
1	('52',)
1	('53',)
1	('54',)
2	('55',)
1	('56',)
1	('57',)
1	('58',)
1	('59',)
2	('596',)
1	('5th',)
15	('6',)
5	('60',)
1	('61',)
1	('62',)
2	('6221541',)
1	('63',)
3	('64',)
2	('65',)
1	('66',)
1	('67',)
1	('68',)
1	('69',)
3	('6d',)
16	('7',)
2	('70',)
1	('700',)
1	('71',)
1	('72',)
1	('73',)
1	('74',)
2	('75',)
1	('750',)
1	('76',)
1	('77',)
1	('78',)
1	('79',)
1	('7s',)
1	('7th',)
21	('8',)
2	('80',)
2	('801',)
2	('809',)
2	('81',)
1	('82',)
1	('83',)
1	('84',)
2	('84116',)
2	('85',)
1	('88',)
1	('8d',)
1	('8s',)
14	('9',)
5	('90',)
1	('95',)
2	('99712',)
2	('9th',)
5	('abandon',)
6	('abandoned',)
1	('abandoning',)
1	('abandons',)
1	('abate',)
1	('abatements',)
4	('abbe',)
1	('abbots',)
2	('aberdeen',)
2	('abetted',)
1	('abhorrence',)
1	('abhorrent',)
2	('abide',)
1	('abiding',)
8	('abilities',)
7	('ability',)
1	('abject',)
1	('abjure',)
106	('able',)
2	('ablest',)
1	('abnormal',)
1	('abnormally',)
1	('abode',)
12	('abolish',)
11	('abolished',)
1	('abolishing',)
8	('abolition',)
1	('abominable',)
1	('abomination',)
2	('abortive',)
1	('abound',)
1	('abounding',)
2	('abounds',)
1	('abr',)
1	('abraham',)
6	('abridge',)
5	('abridged',)
1	('abridgements',)
1	('abridging',)
5	('abridgment',)
10	('abroad',)
1	('abrogate',)
1	('abrogating',)
1	('abrupt',)
2	('abruptly',)
5	('absence',)
1	('absent',)
56	('absolute',)
48	('absolutely',)
1	('absolved',)
1	('absolves',)
4	('absorb',)
3	('absorbed',)
1	('absorbing',)
3	('abstain',)
1	('abstained',)
6	('abstract',)
6	('abstracted',)
1	('abstraction',)
1	('abstruse',)
14	('absurd',)
1	('absurdities',)
8	('absurdity',)
3	('absurdly',)
2	('abundance',)
6	('abundant',)
1	('abundantly',)
18	('abuse',)
5	('abused',)
11	('abuses',)
1	('abusive',)
2	('abutted',)
2	('abyss',)
4	('accede',)
1	('accelerating',)
2	('accent',)
9	('accept',)
3	('acceptable',)
2	('acceptance',)
7	('accepted',)
2	('accepting',)
22	('access',)
2	('accessed',)
3	('accessible',)
5	('accession',)
1	('accessory',)
7	('accident',)
7	('accidental',)
1	('accidents',)
3	('accommodate',)
6	('accommodated',)
1	('accommodating',)
4	('accommodation',)
1	('accommodations',)
7	('accompanied',)
4	('accompany',)
1	('accompanying',)
1	('accompli',)
2	('accomplice',)
1	("accomplice's",)
2	('accomplices',)
11	('accomplish',)
9	('accomplished',)
1	('accomplishes',)
2	('accomplishing',)
5	('accomplishment',)
2	('accomplishments',)
2	('accord',)
4	('accordance',)
53	('according',)
19	('accordingly',)
53	('account',)
1	('accountable',)
1	('accountant',)
2	('accounted',)
7	('accounts',)
1	('accretions',)
1	('accruing',)
2	('accumulate',)
3	('accumulated',)
1	('accumulating',)
13	('accumulation',)
7	('accuracy',)
17	('accurate',)
4	('accurately',)
4	('accusation',)
3	('accusations',)
8	('accused',)
1	('accuser',)
3	('accusers',)
1	('accusing',)
13	('accustomed',)
1	('acetones',)
7	('achaean',)
10	('achaeans',)
1	('achaeus',)
1	('achaia',)
2	('achieved',)
2	('acid',)
11	('acknowledge',)
10	('acknowledged',)
1	('acknowledges',)
1	('acknowledging',)
1	('acknowledgment',)
2	('acknowledgments',)
21	('acquaintance',)
1	('acquaintances',)
15	('acquainted',)
5	('acquiesce',)
4	('acquiescence',)
1	('acquiescing',)
1	('acquiescingly',)
13	('acquire',)
16	('acquired',)
1	('acquirement',)
2	('acquirements',)
1	('acquires',)
3	('acquiring',)
5	('acquisition',)
1	('acquisitions',)
1	('acquit',)
1	('acquitted',)
1	('acre',)
3	('acres',)
88	('act',)
10	('acted',)
12	('acting',)
20	('action',)
2	('actionable',)
9	('actions',)
26	('active',)
16	('activity',)
2	('actor',)
4	('actors',)
1	('actress',)
47	('acts',)
29	('actual',)
21	('actually',)
2	('actuate',)
7	('actuated',)
2	('actuates',)
4	('acute',)
1	('ad',)
1	('adage',)
1	('adapt',)
10	('adapted',)
1	('adapting',)
32	('add',)
22	('added',)
1	('adder',)
4	('addicted',)
2	('adding',)
31	('addition',)
42	('additional',)
2	('additions',)
43	('address',)
9	('addressed',)
2	('addresses',)
2	('addressing',)
7	('adds',)
2	('adduced',)
2	('adepts',)
25	('adequate',)
3	('adhere',)
2	('adhered',)
8	('adherence',)
1	('adherents',)
4	('adhering',)
1	('adhesive',)
1	('adjacent',)
1	('adjective',)
1	('adjoining',)
2	('adjourn',)
1	('adjourning',)
3	('adjournment',)
1	('adjudged',)
1	('adjudication',)
2	('adjudications',)
2	('adjust',)
7	('adjusted',)
2	('adjusting',)
2	('adjustment',)
16	('adler',)
11	('administer',)
17	('administered',)
4	('administering',)
82	('administration',)
10	('administrations',)
3	('admirable',)
4	('admirably',)
5	('admiral',)
1	('admirals',)
1	('admiralties',)
16	('admiralty',)
4	('admiration',)
4	('admire',)
2	('admired',)
4	('admirers',)
2	('admiring',)
6	('admissible',)
15	('admission',)
58	('admit',)
6	('admits',)
2	('admittance',)
41	('admitted',)
5	('admitting',)
6	('admonish',)
1	('admonished',)
1	('admonition',)
5	('admonitions',)
1	('ado',)
10	('adopt',)
22	('adopted',)
4	('adopting',)
22	('adoption',)
1	('adoptive',)
1	('adopts',)
1	('adroit',)
1	('adulator',)
16	('advance',)
12	('advanced',)
6	('advancement',)
2	('advances',)
2	('advancing',)
91	('advantage',)
4	('advantageous',)
6	('advantageously',)
51	('advantages',)
2	('adventitious',)
25	('adventure',)
1	('adventured',)
3	('adventurers',)
11	('adventures',)
1	('adventuress',)
2	('adventurous',)
28	('adversaries',)
5	('adversary',)
10	('adverse',)
1	('adversed',)
7	('advert',)
4	('adverted',)
1	('adverting',)
2	('advertise',)
3	('advertised',)
20	('advertisement',)
1	('advertisements',)
3	('advertiser',)
2	('advertising',)
43	('advice',)
5	('advisable',)
7	('advise',)
4	('advised',)
1	('advisedly',)
2	('adviser',)
1	('advisory',)
9	('advocate',)
17	('advocates',)
1	('aetolians',)
15	('affair',)
1	('affaire',)
74	('affairs',)
21	('affect',)
2	('affectation',)
14	('affected',)
1	('affectedly',)
7	('affecting',)
10	('affection',)
2	('affectionate',)
8	('affections',)
2	('affects',)
5	('affinity',)
7	('affirm',)
2	('affirmance',)
1	('affirmation',)
10	('affirmative',)
8	('affirmed',)
1	('affirming',)
1	('affirms',)
1	('affixed',)
1	('afflicting',)
1	('affliction',)
1	('affluent',)
38	('afford',)
15	('afforded',)
3	('affording',)
12	('affords',)
1	('affront',)
1	('affronts',)
1	('afghan',)
1	('afghanistan',)
1	('afloat',)
26	('afraid',)
1	('africa',)
1	('africans',)
17	('afternoon',)
1	('afterward',)
1	("again'",)
22	('age',)
6	('aged',)
42	('agency',)
12	('agent',)
9	('agents',)
14	('ages',)
3	('aggrandize',)
8	('aggrandizement',)
1	('aggravated',)
13	('aggregate',)
2	('aggressing',)
2	('aggression',)
2	('aggressions',)
1	('aggressor',)
1	('aggressors',)
3	('agitate',)
8	('agitated',)
6	('agitation',)
1	('agitations',)
32	('ago',)
1	('agonies',)
3	('agony',)
1	('agra',)
35	('agree',)
5	('agreeable',)
3	('agreeably',)
19	('agreed',)
1	('agreeing',)
37	('agreement',)
2	('agreements',)
1	('agrees',)
2	('agricultural',)
13	('agriculture',)
28	('ah',)
35	('aid',)
2	('aided',)
3	('aids',)
14	('aim',)
6	('aimed',)
1	('aiming',)
5	('aims',)
33	('air',)
1	('airy',)
1	('aisle',)
1	('ajar',)
2	('ak',)
1	('akimbo',)
3	('akin',)
2	('alacrity',)
28	('alarm',)
3	('alarmed',)
6	('alarming',)
1	('alarmingly',)
1	('alarms',)
4	('alas',)
4	('albany',)
3	('albert',)
1	('alders',)
1	('aldersgate',)
1	('aldershot',)
1	('alert',)
7	('alexander',)
1	('alias',)
11	('alice',)
1	("alice's",)
1	('alicia',)
3	('alien',)
2	('alienate',)
1	('alienated',)
5	('alienation',)
5	('aliens',)
2	('alike',)
1	('aliment',)
13	('alive',)
3	('allege',)
13	('alleged',)
1	('allegiance',)
2	('alleging',)
2	('allegro',)
1	('alleviated',)
1	('alleviation',)
2	('alley',)
1	('alleys',)
8	('alliance',)
14	('alliances',)
4	('allied',)
4	('allies',)
1	('allots',)
9	('allotted',)
20	('allow',)
1	('allowable',)
4	('allowance',)
2	('allowances',)
24	('allowed',)
7	('allowing',)
2	('allows',)
4	('alloy',)
5	('allude',)
6	('alluded',)
2	('alludes',)
2	('allurements',)
4	('allusion',)
1	('allusions',)
4	('ally',)
2	('almighty',)
2	('aloud',)
5	('aloysius',)
7	('alpha',)
7	('altar',)
10	('alter',)
2	('alterable',)
8	('alteration',)
19	('alterations',)
1	('altercation',)
3	('altered',)
4	('altering',)
5	('alternate',)
4	('alternately',)
1	('alternating',)
1	('alternation',)
8	('alternative',)
39	('altogether',)
1	('amadeus',)
1	('amalgam',)
2	('amateur',)
1	('amazement',)
2	('amazing',)
1	('ambassador',)
19	('ambassadors',)
3	('ambiguity',)
2	('ambiguous',)
45	('ambition',)
20	('ambitious',)
1	('ambitiously',)
1	('ameliorate',)
1	('amelioration',)
3	('amenable',)
4	('amend',)
1	('amended',)
1	('amending',)
10	('amendment',)
11	('amendments',)
125	('america',)
1	('americains',)
40	('american',)
4	('americans',)
1	('amethyst',)
6	('amiable',)
1	('amicable',)
1	('amicably',)
14	('amid',)
3	('amidst',)
3	('amiss',)
4	('amity',)
1	('amounted',)
3	('amounting',)
11	('amounts',)
1	('amoy',)
1	('amphictyon',)
5	('amphictyonic',)
4	('amphictyons',)
16	('ample',)
1	('amplified',)
1	('amplifying',)
6	('amply',)
3	('amuse',)
3	('amused',)
2	('amusement',)
2	('amusing',)
2	('analogous',)
8	('analogy',)
4	('analysis',)
2	('analytical',)
2	('analyze',)
1	('analyzed',)
1	('analyzing',)
16	('anarchy',)
1	('anatomy',)
2	('ancestors',)
1	('ancestral',)
1	('anchor',)
27	('ancient',)
2	('ancients',)
1	('anderson',)
1	('andover',)
1	('anew',)
19	('angel',)
1	("angel'",)
1	("angel's",)
2	('angels',)
9	('anger',)
7	('angle',)
2	('angles',)
11	('angry',)
1	('anguish',)
4	('animadversion',)
6	('animal',)
3	('animals',)
1	('animate',)
4	('animated',)
2	('animates',)
1	('animating',)
9	('animosities',)
6	('animosity',)
1	('ankles',)
4	('annals',)
4	('annapolis',)
1	('anne',)
2	('annex',)
7	('annexed',)
1	('annihilate',)
1	('annihilated',)
5	('annihilation',)
2	('announce',)
7	('announced',)
3	('announcement',)
2	('annoy',)
4	('annoyance',)
3	('annoyed',)
18	('annual',)
8	('annually',)
4	('annul',)
3	('annulled',)
1	('anoints',)
4	('anonymous',)
1	('anstruther',)
99	('answer',)
4	('answerable',)
69	('answered',)
12	('answering',)
11	('answers',)
1	('antagonist',)
2	('antagonists',)
6	('antecedent',)
1	('antecedents',)
2	('anterior',)
1	('anteroom',)
1	('anti',)
2	('anticipate',)
6	('anticipated',)
2	('anticipation',)
1	('antics',)
1	('antidote',)
2	('antipathies',)
1	('antiquaries',)
1	('antiquated',)
7	('antiquity',)
1	('antirepublican',)
9	('anxiety',)
10	('anxious',)
2	('anxiously',)
1	('anybody',)
1	('apache',)
1	('apaches',)
5	('apart',)
6	('apartment',)
3	('aperture',)
1	('aphorisms',)
4	('apiece',)
1	('apollo',)
1	('apollyon',)
1	('apologise',)
10	('apology',)
1	('apothegm',)
2	('apparatus',)
1	('apparelled',)
9	('apparent',)
6	('apparently',)
1	('apparition',)
21	('appeal',)
4	('appealed',)
3	('appealing',)
21	('appeals',)
87	('appear',)
37	('appearance',)
7	('appearances',)
43	('appeared',)
3	('appearing',)
79	('appears',)
2	('appease',)
1	('appeased',)
1	('appeasing',)
18	('appellate',)
1	('appellation',)
2	('appendages',)
3	('appertain',)
4	('appetite',)
1	('applaud',)
1	('applauded',)
1	('applauding',)
1	('applause',)
1	('applauses',)
33	('applicable',)
1	('applicant',)
13	('application',)
19	('applied',)
5	('applies',)
31	('apply',)
6	('applying',)
13	('appoint',)
3	('appointable',)
46	('appointed',)
20	('appointing',)
91	('appointment',)
38	('appointments',)
3	('appoints',)
1	('apportioned',)
9	('apportionment',)
1	('apportions',)
1	('apposite',)
1	('appreciate',)
12	('apprehend',)
15	('apprehended',)
19	('apprehension',)
17	('apprehensions',)
4	('apprehensive',)
1	('apprenticed',)
3	('apprise',)
2	('apprised',)
8	('approach',)
9	('approached',)
2	('approaches',)
9	('approaching',)
9	('approbation',)
3	('appropriate',)
9	('appropriated',)
2	('appropriation',)
5	('appropriations',)
5	('approve',)
7	('approved',)
1	('approves',)
1	('approving',)
1	('approvingly',)
5	('april',)
1	('aproned',)
37	('apt',)
3	('aptitude',)
1	('aptly',)
2	('aquiline',)
1	('arabian',)
1	('aragon',)
1	('arat',)
2	('aratus',)
5	('arbiter',)
1	('arbitrarily',)
14	('arbitrary',)
1	('arc',)
1	('archery',)
1	('archie',)
1	('architects',)
1	('architecture',)
26	('archive',)
1	('archives',)
1	('archons',)
6	('ardent',)
1	('ardently',)
1	('ardor',)
10	('arduous',)
2	('area',)
6	('argue',)
2	('argued',)
33	('argument',)
2	("argument's",)
1	('argumentative',)
27	('arguments',)
2	('aright',)
17	('arise',)
2	('arisen',)
7	('arises',)
28	('arising',)
1	('aristocracies',)
9	('aristocracy',)
8	('aristocratic',)
2	('arithmetic',)
1	('arithmetical',)
1	('arizona',)
18	('arm',)
1	("arm's",)
15	('armchair',)
1	('armchairs',)
7	('armed',)
47	('armies',)
1	('arming',)
3	('armitage',)
1	('armor',)
1	('armour',)
41	('arms',)
56	('army',)
1	('arnsworth',)
1	('arose',)
3	('aroused',)
1	('arraign',)
1	('arraigned',)
3	('arrange',)
8	('arranged',)
9	('arrangement',)
11	('arrangements',)
1	('arranging',)
3	('array',)
1	('arrayed',)
7	('arrest',)
11	('arrested',)
1	('arresting',)
5	('arrival',)
6	('arrive',)
22	('arrived',)
1	('arrives',)
1	('arriving',)
1	('arrogant',)
1	('arrows',)
3	('arsenals',)
14	('art',)
1	('arteries',)
4	('artful',)
1	('artfully',)
20	('arthur',)
3	("arthur's",)
82	('article',)
78	('articles',)
4	('artifice',)
4	('artifices',)
7	('artificial',)
1	('artillery',)
1	('artisans',)
1	('artist',)
2	('artistic',)
23	('arts',)
2	('ascend',)
1	('ascendancy',)
4	('ascendant',)
3	('ascended',)
1	('ascendency',)
13	('ascertain',)
11	('ascertained',)
5	('ascertaining',)
4	('ascii',)
3	('ascribe',)
5	('ascribed',)
2	('ash',)
6	('ashamed',)
2	('ashen',)
4	('ashes',)
1	('asia',)
1	('asiatic',)
9	('aside',)
50	('ask',)
2	('askance',)
116	('asked',)
6	('asking',)
1	('asks',)
6	('asleep',)
1	('aspasia',)
14	('aspect',)
1	('aspects',)
1	('asperities',)
1	('asperity',)
1	('aspersions',)
2	('aspire',)
2	('aspired',)
1	('aspiring',)
2	('assail',)
1	('assailants',)
4	('assailed',)
1	('assault',)
1	('assaulted',)
1	('assaults',)
3	('assemblage',)
6	('assemble',)
9	('assembled',)
17	('assemblies',)
3	('assembling',)
47	('assembly',)
17	('assent',)
1	('assented',)
3	('assenting',)
4	('assert',)
8	('asserted',)
8	('assertion',)
1	('assertions',)
1	('assessing',)
1	('assessments',)
1	('assessors',)
1	('assiduity',)
1	('assiduous',)
1	('assign',)
16	('assigned',)
1	('assigning',)
1	('assignment',)
1	('assigns',)
2	('assimilate',)
2	('assimilated',)
2	('assimilating',)
2	('assimilation',)
4	('assist',)
19	('assistance',)
14	('assistant',)
1	("assistant's",)
3	('assistants',)
1	('assisted',)
3	('assisting',)
7	('assizes',)
5	('associate',)
29	('associated',)
2	('associates',)
15	('association',)
1	('associations',)
1	('assorted',)
1	('assuaging',)
8	('assume',)
9	('assumed',)
1	('assumes',)
3	('assuming',)
3	('assumption',)
2	('assumptions',)
7	('assurance',)
9	('assure',)
6	('assured',)
1	('assuredly',)
3	('assures',)
1	('assuring',)
1	('astir',)
2	('astonished',)
1	('astonishing',)
14	('astonishment',)
1	('astrakhan',)
2	('astray',)
1	('astronomy',)
1	('astute',)
1	('astuteness',)
3	('asylum',)
2	('ate',)
3	('athenian',)
5	('athenians',)
10	('athens',)
1	('atkinson',)
9	('atlantic',)
2	('atmosphere',)
1	('atom',)
3	('atone',)
3	('atrocious',)
1	('atrophy',)
5	('attach',)
16	('attached',)
2	('attaching',)
17	('attachment',)
11	('attachments',)
9	('attack',)
7	('attacked',)
5	('attacks',)
3	('attain',)
3	('attainable',)
6	('attainder',)
10	('attained',)
3	('attaining',)
9	('attainment',)
1	('attainments',)
1	('attainted',)
34	('attempt',)
18	('attempted',)
4	('attempting',)
25	('attempts',)
23	('attend',)
5	('attendance',)
5	('attendant',)
26	('attended',)
5	('attending',)
87	('attention',)
3	('attentions',)
4	('attentive',)
2	('attentively',)
1	('attest',)
3	('attested',)
4	('attic',)
1	('attica',)
1	('attics',)
1	('attired',)
2	('attitude',)
1	('attitudes',)
3	('attract',)
7	('attracted',)
1	('attractions',)
2	('attractive',)
1	('attribute',)
2	('attributed',)
5	('attributes',)
1	('auckland',)
1	('auction',)
1	('audible',)
1	('audience',)
1	('audiences',)
1	('aught',)
4	('augment',)
9	('augmentation',)
6	('augmentations',)
6	('augmented',)
1	('augmenting',)
1	('august',)
1	('augustine',)
2	('aulic',)
2	('aunt',)
1	("aunt's",)
4	('auspices',)
2	('australia',)
3	('australian',)
1	('australians',)
2	('austria',)
1	('austrian',)
1	('authenticity',)
14	('author',)
3	('authoritative',)
1	('authoritatively',)
44	('authorities',)
296	('authority',)
10	('authorize',)
17	('authorized',)
7	('authorizes',)
2	('authorizing',)
19	('authors',)
1	('autumn',)
2	('autumnal',)
2	('auxiliaries',)
7	('auxiliary',)
10	('avail',)
4	('available',)
1	('availed',)
3	('availing',)
1	('avails',)
12	('avarice',)
4	('avaricious',)
3	('avenge',)
6	('avenue',)
2	('avenues',)
4	('average',)
6	('averse',)
4	('aversion',)
1	('aversions',)
4	('avert',)
1	('averted',)
3	('avidity',)
1	('avocation',)
28	('avoid',)
1	('avoidable',)
12	('avoided',)
3	('avoiding',)
2	('avoids',)
1	('avowal',)
2	('avowed',)
1	('avowedly',)
1	('await',)
1	('awaited',)
1	('awaiting',)
1	('awaits',)
7	('awake',)
2	('awaken',)
4	('awakened',)
24	('aware',)
120	('away',)
4	('awe',)
3	('awed',)
7	('awful',)
1	('awhile',)
4	('awkward',)
1	('awoke',)
6	('axiom',)
4	('axioms',)
2	('ay',)
1	('azure',)
11	('b',)
1	("b's",)
4	('baboon',)
3	('baby',)
8	('bachelor',)
1	('bachelors',)
4	('backed',)
1	('backgammon',)
1	('background',)
8	('backward',)
2	('backwater',)
1	("backwater's",)
30	('bad',)
2	('bade',)
1	('badge',)
3	('badly',)
2	('badness',)
2	('baffle',)
3	('baffled',)
10	('bag',)
2	('baggy',)
1	('bags',)
1	('bailages',)
2	('bait',)
1	('baits',)
41	('baker',)
1	("baker'",)
2	('bakers',)
11	('balance',)
3	('balanced',)
2	('balances',)
2	('balancing',)
2	('bald',)
1	('baleful',)
5	('ball',)
6	('ballarat',)
1	('balls',)
4	('balmoral',)
1	('balustraded',)
1	('balzac',)
4	('ban',)
16	('band',)
1	('bandage',)
1	('bandaged',)
1	('bandages',)
4	('bands',)
1	('bandy',)
1	('bane',)
3	('baneful',)
2	('bang',)
1	('banged',)
1	('banish',)
1	('banished',)
1	('banishing',)
15	('bank',)
10	('banker',)
2	("banker's",)
1	("bankers'",)
3	('banking',)
1	('bankrupt',)
2	('bankruptcy',)
2	('banks',)
2	('banners',)
12	('bar',)
1	('barbarians',)
1	('barbaric',)
1	('barbarism',)
1	('barbarous',)
1	('barber',)
1	('bard',)
7	('bare',)
2	('barefaced',)
6	('barely',)
5	('bargain',)
1	('bargaining',)
1	('bargains',)
3	('bark',)
3	('barmaid',)
1	('barometer',)
1	('barometric',)
1	('baronies',)
6	('barons',)
3	('barque',)
7	('barred',)
1	('barrel',)
1	('barricade',)
1	('barricaded',)
14	('barrier',)
3	('barriers',)
1	('barrow',)
4	('bars',)
1	('bartering',)
1	('barton',)
1	('baryta',)
1	('base',)
4	('based',)
1	('bashaws',)
1	('bashful',)
2	('basin',)
12	('basis',)
3	('basket',)
1	('basketful',)
1	('bat',)
3	('bath',)
1	('bathroom',)
3	('battered',)
2	('batteries',)
3	('battle',)
1	('battles',)
1	('baulk',)
1	('bavaria',)
1	("baxter's",)
1	('bay',)
1	('baying',)
1	('bayonet',)
1	('bays',)
1	('beacons',)
1	('beads',)
1	('beam',)
1	('beamed',)
1	('bean',)
34	('bear',)
4	('beard',)
1	('bearded',)
8	('bearing',)
1	('bearings',)
9	('bears',)
1	('beast',)
1	('beasts',)
6	('beat',)
6	('beaten',)
3	('beating',)
1	('beauties',)
11	('beautiful',)
4	('beautifully',)
9	('beauty',)
2	('becher',)
1	("becher's",)
1	('beckoned',)
2	('beckoning',)
39	('bed',)
2	('bedded',)
18	('bedroom',)
3	('bedrooms',)
3	('beds',)
1	('bedside',)
1	('bedtime',)
1	('bee',)
1	('beech',)
12	('beeches',)
3	('beef',)
3	('beer',)
3	('befall',)
3	('befallen',)
12	('beg',)
26	('began',)
14	('beget',)
6	('beggar',)
1	('beggarman',)
1	('beggary',)
3	('begged',)
4	('begging',)
12	('begin',)
10	('beginning',)
2	('beginnings',)
2	('begins',)
12	('begun',)
2	('behave',)
13	('behavior',)
1	('beheld',)
8	('behold',)
1	('beige',)
1	('beings',)
1	('belated',)
1	('belgic',)
1	('belied',)
8	('belief',)
53	('believe',)
5	('believed',)
2	('believing',)
26	('bell',)
13	('belong',)
5	('belonged',)
11	('belonging',)
8	('belongs',)
1	('beloved',)
2	('belt',)
4	('bench',)
1	('bend',)
3	('bending',)
12	('beneath',)
3	('benefactor',)
1	('beneficence',)
1	('beneficent',)
11	('beneficial',)
16	('benefit',)
10	('benefits',)
5	('benevolent',)
1	('bengal',)
1	('benign',)
15	('bent',)
1	('bents',)
1	('bequeathed',)
1	('bequest',)
1	('bereave',)
4	('berkshire',)
1	('bermuda',)
1	('berne',)
1	('berth',)
2	('berths',)
4	('beryl',)
4	('beryls',)
2	('beset',)
1	('bespate',)
107	('best',)
6	('bestow',)
2	('bestowed',)
1	('bestows',)
3	('bet',)
17	('betray',)
11	('betrayed',)
6	('betraying',)
3	('betrays',)
1	('betrothal',)
109	('better',)
1	('betwixt',)
1	('bewailed',)
1	('beware',)
1	('bewildered',)
2	('bewilderment',)
21	('bias',)
1	('biassed',)
1	('bible',)
1	('bickerings',)
